sum_time_second,sum_time_minute,sum_time_hour
810.145,14.0,0.23
29396.44,490.0,8.17
1296.539,22.0,0.36
827.721,14.0,0.23
3281.167,55.0,0.91
140.545,2.0,0.04
311.428,5.0,0.09
433.162,7.0,0.12
865.308,14.0,0.24
56.57,1.0,0.02
568.809,9.0,0.16
7846.835,131.0,2.18
260.521,4.0,0.07
0.0,0.0,0.0
60771.163,1013.0,16.88
49.558,1.0,0.01
512.154,9.0,0.14
151.676,3.0,0.04
619.494,10.0,0.17
1229.007,20.0,0.34
1622.037,27.0,0.45
803.734,13.0,0.22
0.0,0.0,0.0
422.907,7.0,0.12
294.979,5.0,0.08
71.057,1.0,0.02
364.569,6.0,0.1
77.165,1.0,0.02
648.288,11.0,0.18
2156.019,36.0,0.6
3470.812,58.0,0.96
139.136,2.0,0.04
196.389,3.0,0.05
56262.09,938.0,15.63
369.412,6.0,0.1
232.102,4.0,0.06
878.057,15.0,0.24
620.058,10.0,0.17
513.982,9.0,0.14
78176.147,1303.0,21.72
814.016,14.0,0.23
1269.869,21.0,0.35
1144.477,19.0,0.32
17005.503,283.0,4.72
291.709,5.0,0.08
113.411,2.0,0.03
609.417,10.0,0.17
68.626,1.0,0.02
63.25,1.0,0.02
375.071,6.0,0.1
341.542,6.0,0.09
192.35,3.0,0.05
183.55,3.0,0.05
902.32,15.0,0.25
7600.755,127.0,2.11
173.852,3.0,0.05
1006.182,17.0,0.28
1367.755,23.0,0.38
23545.845,392.0,6.54
308.707,5.0,0.09
554.812,9.0,0.15
980.107,16.0,0.27
37665.357,628.0,10.46
143.153,2.0,0.04
108.199,2.0,0.03
62.61,1.0,0.02
675.117,11.0,0.19
1776.528,30.0,0.49
712.733,12.0,0.2
165.026,3.0,0.05
298.686,5.0,0.08
979.592,16.0,0.27
462.788,8.0,0.13
251.195,4.0,0.07
484.263,8.0,0.13
40826.487,680.0,11.34
189.979,3.0,0.05
781.038,13.0,0.22
339.398,6.0,0.09
288.75,5.0,0.08
18332.17,306.0,5.09
201.856,3.0,0.06
548.46,9.0,0.15
218.125,4.0,0.06
2582.655,43.0,0.72
69.006,1.0,0.02
109.143,2.0,0.03
215.164,4.0,0.06
408.79,7.0,0.11
2854.478,48.0,0.79
263.263,4.0,0.07
290.052,5.0,0.08
475.756,8.0,0.13
124.839,2.0,0.03
169.937,3.0,0.05
299.901,5.0,0.08
462.334,8.0,0.13
927.485,15.0,0.26
2528.826,42.0,0.7
203.566,3.0,0.06
382.425,6.0,0.11
555.298,9.0,0.15
434.724,7.0,0.12
1979.272,33.0,0.55
321.094,5.0,0.09
188.518,3.0,0.05
474.702,8.0,0.13
445.843,7.0,0.12
828.852,14.0,0.23
181.627,3.0,0.05
20003.719,333.0,5.56
351.742,6.0,0.1
1828.608,30.0,0.51
170.251,3.0,0.05
413.369,7.0,0.11
2351.897,39.0,0.65
1276.201,21.0,0.35
177.689,3.0,0.05
2747.669,46.0,0.76
56.754,1.0,0.02
511.695,9.0,0.14
214.498,4.0,0.06
545.357,9.0,0.15
1105.083,18.0,0.31
63.479,1.0,0.02
746.862,12.0,0.21
339.246,6.0,0.09
513.136,9.0,0.14
392.801,7.0,0.11
935.802,16.0,0.26
97.307,2.0,0.03
156.257,3.0,0.04
4904.406,82.0,1.36
694.946,12.0,0.19
445.59,7.0,0.12
727.993,12.0,0.2
480.338,8.0,0.13
109.883,2.0,0.03
595.118,10.0,0.17
14358.903,239.0,3.99
147.007,2.0,0.04
2527.84,42.0,0.7
905.235,15.0,0.25
813.194,14.0,0.23
843.253,14.0,0.23
192.824,3.0,0.05
1372.408,23.0,0.38
453.498,8.0,0.13
215.626,4.0,0.06
1535.829,26.0,0.43
366.091,6.0,0.1
493.04,8.0,0.14
20265.848,338.0,5.63
10867.262,181.0,3.02
886.009,15.0,0.25
426.592,7.0,0.12
208.018,3.0,0.06
3777.778,63.0,1.05
379.081,6.0,0.11
212.945,4.0,0.06
232.577,4.0,0.06
475.091,8.0,0.13
2406.784,40.0,0.67
39.934,1.0,0.01
63.624,1.0,0.02
1088.601,18.0,0.3
14571.982,243.0,4.05
182.122,3.0,0.05
522.646,9.0,0.15
83.47,1.0,0.02
584.407,10.0,0.16
74.775,1.0,0.02
29.469,0.0,0.01
336.937,6.0,0.09
203.52,3.0,0.06
1017.198,17.0,0.28
79.493,1.0,0.02
390.47,7.0,0.11
95.993,2.0,0.03
84564.033,1409.0,23.49
359.003,6.0,0.1
240.715,4.0,0.07
615.514,10.0,0.17
831.697,14.0,0.23
29453.711,491.0,8.18
1342.188,22.0,0.37
388.226,6.0,0.11
666.242,11.0,0.19
1234.705,21.0,0.34
40869.549,681.0,11.35
2663.849,44.0,0.74
2284.598,38.0,0.63
222.466,4.0,0.06
156.993,3.0,0.04
485.968,8.0,0.13
136.241,2.0,0.04
163.931,3.0,0.05
1006.051,17.0,0.28
776.723,13.0,0.22
275.034,5.0,0.08
112.119,2.0,0.03
173.845,3.0,0.05
246.635,4.0,0.07
252.768,4.0,0.07
1307.369,22.0,0.36
555.634,9.0,0.15
140.32,2.0,0.04
291.525,5.0,0.08
447.677,7.0,0.12
369.924,6.0,0.1
1738.688,29.0,0.48
231.985,4.0,0.06
7424.265,124.0,2.06
103.107,2.0,0.03
3174.233,53.0,0.88
243.487,4.0,0.07
1932.909,32.0,0.54
4598.006,77.0,1.28
486.921,8.0,0.14
348.73,6.0,0.1
469.496,8.0,0.13
533.977,9.0,0.15
27546.534,459.0,7.65
287.148,5.0,0.08
859.738,14.0,0.24
137.201,2.0,0.04
149.564,2.0,0.04
545.846,9.0,0.15
30886.65,515.0,8.58
577.713,10.0,0.16
159.541,3.0,0.04
1271.516,21.0,0.35
76651.143,1278.0,21.29
208.301,3.0,0.06
117.432,2.0,0.03
13555.936,226.0,3.77
1291.735,22.0,0.36
7464.951,124.0,2.07
910.802,15.0,0.25
100.509,2.0,0.03
749.185,12.0,0.21
105.07,2.0,0.03
238.552,4.0,0.07
849.553,14.0,0.24
72184.645,1203.0,20.05
417.872,7.0,0.12
380.764,6.0,0.11
886.505,15.0,0.25
800.659,13.0,0.22
6386.579,106.0,1.77
66436.078,1107.0,18.45
84928.401,1415.0,23.59
184.815,3.0,0.05
289.202,5.0,0.08
110.046,2.0,0.03
369.015,6.0,0.1
28785.145,480.0,8.0
299.247,5.0,0.08
530.175,9.0,0.15
178.809,3.0,0.05
340.479,6.0,0.09
607.078,10.0,0.17
2129.175,35.0,0.59
161.071,3.0,0.04
536.91,9.0,0.15
311.919,5.0,0.09
816.671,14.0,0.23
1048.617,17.0,0.29
119.07,2.0,0.03
1102.643,18.0,0.31
595.382,10.0,0.17
337.849,6.0,0.09
234.236,4.0,0.07
1064.33,18.0,0.3
696.303,12.0,0.19
329.311,5.0,0.09
122.33,2.0,0.03
253.685,4.0,0.07
2423.689,40.0,0.67
280.648,5.0,0.08
681.819,11.0,0.19
362.313,6.0,0.1
1122.526,19.0,0.31
242.083,4.0,0.07
85.906,1.0,0.02
5887.473,98.0,1.64
442.447,7.0,0.12
183.518,3.0,0.05
3157.051,53.0,0.88
1753.128,29.0,0.49
1137.599,19.0,0.32
14744.7,246.0,4.1
641.69,11.0,0.18
181.001,3.0,0.05
8091.622,135.0,2.25
540.456,9.0,0.15
2366.189,39.0,0.66
796.519,13.0,0.22
85848.829,1431.0,23.85
2963.399,49.0,0.82
464.226,8.0,0.13
679.984,11.0,0.19
419.285,7.0,0.12
2940.45,49.0,0.82
363.953,6.0,0.1
59234.016,987.0,16.45
1974.28,33.0,0.55
91.749,2.0,0.03
3693.641,62.0,1.03
67372.496,1123.0,18.71
190.898,3.0,0.05
80.771,1.0,0.02
470.596,8.0,0.13
530.688,9.0,0.15
93.359,2.0,0.03
127.225,2.0,0.04
615.263,10.0,0.17
422.613,7.0,0.12
127.137,2.0,0.04
1950.051,33.0,0.54
339.366,6.0,0.09
796.732,13.0,0.22
219.575,4.0,0.06
271.298,5.0,0.08
277.044,5.0,0.08
0.0,0.0,0.0
927.819,15.0,0.26
646.441,11.0,0.18
189.18,3.0,0.05
559.891,9.0,0.16
323.626,5.0,0.09
77.617,1.0,0.02
85520.176,1425.0,23.76
108.619,2.0,0.03
394.871,7.0,0.11
127.722,2.0,0.04
125.046,2.0,0.03
6927.507,115.0,1.92
60853.46,1014.0,16.9
245.955,4.0,0.07
210.126,4.0,0.06
65478.227,1091.0,18.19
177.201,3.0,0.05
85164.738,1419.0,23.66
635.051,11.0,0.18
3763.248,63.0,1.05
775.956,13.0,0.22
2537.851,42.0,0.7
485.204,8.0,0.13
127.205,2.0,0.04
2213.162,37.0,0.61
1375.815,23.0,0.38
682.662,11.0,0.19
499.222,8.0,0.14
1437.241,24.0,0.4
254.118,4.0,0.07
219.565,4.0,0.06
221.318,4.0,0.06
182.794,3.0,0.05
71.12,1.0,0.02
2762.147,46.0,0.77
4032.879,67.0,1.12
1388.195,23.0,0.39
378.276,6.0,0.11
152.149,3.0,0.04
0.0,0.0,0.0
33.341,1.0,0.01
164.427,3.0,0.05
886.027,15.0,0.25
864.974,14.0,0.24
70.673,1.0,0.02
1252.186,21.0,0.35
621.9,10.0,0.17
676.114,11.0,0.19
6513.096,109.0,1.81
260.47,4.0,0.07
197.41,3.0,0.05
596.632,10.0,0.17
349.325,6.0,0.1
565.689,9.0,0.16
331.429,6.0,0.09
366.015,6.0,0.1
184.893,3.0,0.05
143.852,2.0,0.04
288.791,5.0,0.08
3437.765,57.0,0.95
203.055,3.0,0.06
488.238,8.0,0.14
379.472,6.0,0.11
260.166,4.0,0.07
2714.815,45.0,0.75
744.364,12.0,0.21
409.119,7.0,0.11
401.635,7.0,0.11
59845.425,997.0,16.62
2912.143,49.0,0.81
244.565,4.0,0.07
159.614,3.0,0.04
127.634,2.0,0.04
799.349,13.0,0.22
165.022,3.0,0.05
795.773,13.0,0.22
329.629,5.0,0.09
3716.42,62.0,1.03
114.379,2.0,0.03
952.556,16.0,0.26
375.412,6.0,0.1
181.889,3.0,0.05
129.109,2.0,0.04
18708.574,312.0,5.2
4149.945,69.0,1.15
140.514,2.0,0.04
3386.439,56.0,0.94
869.304,14.0,0.24
2704.578,45.0,0.75
312.817,5.0,0.09
27756.575,463.0,7.71
552.902,9.0,0.15
1505.605,25.0,0.42
617.822,10.0,0.17
199.023,3.0,0.06
868.317,14.0,0.24
10.842,0.0,0.0
44362.365,739.0,12.32
180.686,3.0,0.05
216.985,4.0,0.06
82089.8,1368.0,22.8
418.53,7.0,0.12
110.4,2.0,0.03
494.751,8.0,0.14
164.675,3.0,0.05
343.28,6.0,0.1
647.089,11.0,0.18
6668.298,111.0,1.85
0.0,0.0,0.0
139.732,2.0,0.04
40121.351,669.0,11.14
304.632,5.0,0.08
1145.64,19.0,0.32
83833.164,1397.0,23.29
593.069,10.0,0.16
200.379,3.0,0.06
285.267,5.0,0.08
2336.399,39.0,0.65
73158.169,1219.0,20.32
8338.348,139.0,2.32
148.573,2.0,0.04
94.413,2.0,0.03
512.234,9.0,0.14
317.992,5.0,0.09
964.212,16.0,0.27
657.32,11.0,0.18
363.946,6.0,0.1
3910.368,65.0,1.09
293.785,5.0,0.08
492.599,8.0,0.14
58810.847,980.0,16.34
165.329,3.0,0.05
5284.591,88.0,1.47
682.071,11.0,0.19
0.0,0.0,0.0
725.388,12.0,0.2
145.752,2.0,0.04
8165.926,136.0,2.27
506.958,8.0,0.14
546.632,9.0,0.15
363.535,6.0,0.1
181.404,3.0,0.05
896.648,15.0,0.25
161.594,3.0,0.04
322.029,5.0,0.09
2462.748,41.0,0.68
82.083,1.0,0.02
219.388,4.0,0.06
661.653,11.0,0.18
57.707,1.0,0.02
871.962,15.0,0.24
825.443,14.0,0.23
228.94,4.0,0.06
3113.11,52.0,0.86
476.365,8.0,0.13
569.403,9.0,0.16
3722.93,62.0,1.03
20349.74,339.0,5.65
1674.307,28.0,0.47
133.166,2.0,0.04
118.185,2.0,0.03
1742.413,29.0,0.48
896.593,15.0,0.25
69.984,1.0,0.02
465.711,8.0,0.13
3559.341,59.0,0.99
303.512,5.0,0.08
2118.904,35.0,0.59
158.982,3.0,0.04
477.531,8.0,0.13
284.778,5.0,0.08
708.554,12.0,0.2
153.095,3.0,0.04
3580.966,60.0,0.99
1292.527,22.0,0.36
568.732,9.0,0.16
218.736,4.0,0.06
2870.271,48.0,0.8
79303.487,1322.0,22.03
227.355,4.0,0.06
0.079,0.0,0.0
771.089,13.0,0.21
666.834,11.0,0.19
148.663,2.0,0.04
30.508,1.0,0.01
5979.482,100.0,1.66
613.585,10.0,0.17
239.826,4.0,0.07
25.964,0.0,0.01
8227.681,137.0,2.29
467.454,8.0,0.13
263.361,4.0,0.07
993.34,17.0,0.28
18400.878,307.0,5.11
4159.274,69.0,1.16
758.316,13.0,0.21
154.284,3.0,0.04
162.109,3.0,0.05
21207.308,353.0,5.89
60.704,1.0,0.02
977.698,16.0,0.27
319.775,5.0,0.09
119.937,2.0,0.03
336.11,6.0,0.09
173.633,3.0,0.05
268.115,4.0,0.07
734.324,12.0,0.2
0.0,0.0,0.0
77.817,1.0,0.02
1172.239,20.0,0.33
704.825,12.0,0.2
3138.793,52.0,0.87
151.231,3.0,0.04
2242.409,37.0,0.62
95.439,2.0,0.03
119.035,2.0,0.03
225.733,4.0,0.06
1521.112,25.0,0.42
155.514,3.0,0.04
183.522,3.0,0.05
625.535,10.0,0.17
983.968,16.0,0.27
379.137,6.0,0.11
65190.704,1087.0,18.11
13887.663,231.0,3.86
135.36,2.0,0.04
200.383,3.0,0.06
287.394,5.0,0.08
259.126,4.0,0.07
298.515,5.0,0.08
2518.639,42.0,0.7
734.27,12.0,0.2
2977.684,50.0,0.83
131.975,2.0,0.04
479.699,8.0,0.13
201.689,3.0,0.06
131.835,2.0,0.04
331.191,6.0,0.09
162.854,3.0,0.05
4669.938,78.0,1.3
302.391,5.0,0.08
64612.548,1077.0,17.95
85788.71,1430.0,23.83
695.028,12.0,0.19
0.0,0.0,0.0
267.419,4.0,0.07
562.4,9.0,0.16
316.897,5.0,0.09
640.668,11.0,0.18
2394.844,40.0,0.67
0.0,0.0,0.0
211.912,4.0,0.06
1065.583,18.0,0.3
258.951,4.0,0.07
377.009,6.0,0.1
49.69,1.0,0.01
1121.138,19.0,0.31
509.862,8.0,0.14
1134.103,19.0,0.32
163.667,3.0,0.05
440.034,7.0,0.12
396.856,7.0,0.11
258.836,4.0,0.07
458.814,8.0,0.13
520.892,9.0,0.14
354.778,6.0,0.1
1832.795,31.0,0.51
141.157,2.0,0.04
23005.033,383.0,6.39
107.271,2.0,0.03
149.638,2.0,0.04
67283.033,1121.0,18.69
166.145,3.0,0.05
786.014,13.0,0.22
983.617,16.0,0.27
702.259,12.0,0.2
285.413,5.0,0.08
535.73,9.0,0.15
371.652,6.0,0.1
1505.9,25.0,0.42
1411.903,24.0,0.39
394.698,7.0,0.11
321.066,5.0,0.09
547.423,9.0,0.15
1993.926,33.0,0.55
46.948,1.0,0.01
180.366,3.0,0.05
86279.119,1438.0,23.97
37.763,1.0,0.01
734.536,12.0,0.2
347.176,6.0,0.1
2663.44,44.0,0.74
234.049,4.0,0.07
789.3,13.0,0.22
425.023,7.0,0.12
1492.63,25.0,0.41
368.645,6.0,0.1
17048.107,284.0,4.74
3665.969,61.0,1.02
771.085,13.0,0.21
656.091,11.0,0.18
370.956,6.0,0.1
64687.363,1078.0,17.97
1093.436,18.0,0.3
70101.187,1168.0,19.47
6982.89,116.0,1.94
13.361,0.0,0.0
274.894,5.0,0.08
127.919,2.0,0.04
28286.87,471.0,7.86
1486.868,25.0,0.41
145.946,2.0,0.04
304.848,5.0,0.08
187.437,3.0,0.05
189.673,3.0,0.05
83.764,1.0,0.02
4543.992,76.0,1.26
2004.454,33.0,0.56
284.219,5.0,0.08
464.049,8.0,0.13
401.221,7.0,0.11
818.668,14.0,0.23
9692.132,162.0,2.69
258.248,4.0,0.07
182.098,3.0,0.05
702.634,12.0,0.2
14921.477,249.0,4.14
306.254,5.0,0.09
533.238,9.0,0.15
2990.285,50.0,0.83
1332.017,22.0,0.37
284.277,5.0,0.08
7955.427,133.0,2.21
1377.056,23.0,0.38
672.624,11.0,0.19
1271.466,21.0,0.35
448.184,7.0,0.12
217.341,4.0,0.06
6733.502,112.0,1.87
1133.622,19.0,0.31
2981.611,50.0,0.83
58907.32,982.0,16.36
1176.333,20.0,0.33
157.009,3.0,0.04
947.798,16.0,0.26
134.731,2.0,0.04
12738.304,212.0,3.54
360.732,6.0,0.1
4066.467,68.0,1.13
957.65,16.0,0.27
202.103,3.0,0.06
159.489,3.0,0.04
25866.35,431.0,7.19
148.229,2.0,0.04
249.136,4.0,0.07
601.064,10.0,0.17
515.675,9.0,0.14
1815.478,30.0,0.5
132.711,2.0,0.04
266.644,4.0,0.07
2298.402,38.0,0.64
2206.075,37.0,0.61
1788.222,30.0,0.5
852.43,14.0,0.24
124.942,2.0,0.03
155.008,3.0,0.04
101.116,2.0,0.03
893.329,15.0,0.25
15935.927,266.0,4.43
367.168,6.0,0.1
159.145,3.0,0.04
923.18,15.0,0.26
233.185,4.0,0.06
5318.143,89.0,1.48
776.948,13.0,0.22
245.943,4.0,0.07
2979.102,50.0,0.83
225.699,4.0,0.06
565.14,9.0,0.16
167.149,3.0,0.05
465.446,8.0,0.13
643.063,11.0,0.18
276.341,5.0,0.08
160.953,3.0,0.04
606.008,10.0,0.17
4156.165,69.0,1.15
53.079,1.0,0.01
2083.274,35.0,0.58
253.043,4.0,0.07
1194.868,20.0,0.33
40.131,1.0,0.01
821.458,14.0,0.23
380.703,6.0,0.11
4673.618,78.0,1.3
342.946,6.0,0.1
417.226,7.0,0.12
986.865,16.0,0.27
304.742,5.0,0.08
486.362,8.0,0.14
5957.217,99.0,1.65
124.487,2.0,0.03
22460.639,374.0,6.24
25087.339,418.0,6.97
0.0,0.0,0.0
30073.096,501.0,8.35
13970.988,233.0,3.88
2476.916,41.0,0.69
542.529,9.0,0.15
129.957,2.0,0.04
1522.531,25.0,0.42
21651.468,361.0,6.01
263.898,4.0,0.07
136.676,2.0,0.04
1112.914,19.0,0.31
591.875,10.0,0.16
367.492,6.0,0.1
414.982,7.0,0.12
847.65,14.0,0.24
298.337,5.0,0.08
174.085,3.0,0.05
0.0,0.0,0.0
1178.43,20.0,0.33
399.271,7.0,0.11
1417.046,24.0,0.39
814.572,14.0,0.23
628.361,10.0,0.17
840.248,14.0,0.23
1094.651,18.0,0.3
54.742,1.0,0.02
1980.852,33.0,0.55
961.221,16.0,0.27
153.941,3.0,0.04
163.248,3.0,0.05
102.901,2.0,0.03
91.75,2.0,0.03
132.567,2.0,0.04
5198.914,87.0,1.44
345.601,6.0,0.1
113.96,2.0,0.03
2000.777,33.0,0.56
4649.518,77.0,1.29
0.0,0.0,0.0
174.661,3.0,0.05
222.01,4.0,0.06
301.635,5.0,0.08
4079.538,68.0,1.13
1258.062,21.0,0.35
544.427,9.0,0.15
2570.401,43.0,0.71
232.679,4.0,0.06
480.009,8.0,0.13
0.0,0.0,0.0
1097.24,18.0,0.3
124.604,2.0,0.03
175.07,3.0,0.05
512.26,9.0,0.14
606.561,10.0,0.17
76243.688,1271.0,21.18
89.095,1.0,0.02
82.049,1.0,0.02
69378.06,1156.0,19.27
660.992,11.0,0.18
426.415,7.0,0.12
165.498,3.0,0.05
247.328,4.0,0.07
167.102,3.0,0.05
253.059,4.0,0.07
296.565,5.0,0.08
7897.993,132.0,2.19
8518.25,142.0,2.37
4433.845,74.0,1.23
1179.0,20.0,0.33
719.783,12.0,0.2
406.488,7.0,0.11
2842.812,47.0,0.79
696.863,12.0,0.19
1161.787,19.0,0.32
411.934,7.0,0.11
266.162,4.0,0.07
207.17,3.0,0.06
7420.938,124.0,2.06
69562.796,1159.0,19.32
51921.673,865.0,14.42
2623.278,44.0,0.73
2153.068,36.0,0.6
635.116,11.0,0.18
172.733,3.0,0.05
356.345,6.0,0.1
359.281,6.0,0.1
4459.866,74.0,1.24
111.471,2.0,0.03
155.332,3.0,0.04
976.758,16.0,0.27
457.127,8.0,0.13
461.074,8.0,0.13
300.205,5.0,0.08
241.521,4.0,0.07
255.295,4.0,0.07
182.599,3.0,0.05
719.076,12.0,0.2
73.238,1.0,0.02
386.595,6.0,0.11
1048.897,17.0,0.29
344.172,6.0,0.1
752.313,13.0,0.21
390.661,7.0,0.11
1157.645,19.0,0.32
398.587,7.0,0.11
258.245,4.0,0.07
1749.15,29.0,0.49
78.934,1.0,0.02
549.607,9.0,0.15
5262.083,88.0,1.46
2984.433,50.0,0.83
1223.643,20.0,0.34
766.775,13.0,0.21
31415.362,524.0,8.73
16807.047,280.0,4.67
478.664,8.0,0.13
642.454,11.0,0.18
570.849,10.0,0.16
359.548,6.0,0.1
253.087,4.0,0.07
273.078,5.0,0.08
172.64,3.0,0.05
3211.709,54.0,0.89
282.165,5.0,0.08
140.966,2.0,0.04
160.719,3.0,0.04
307.347,5.0,0.09
2026.793,34.0,0.56
264.867,4.0,0.07
422.66,7.0,0.12
239.076,4.0,0.07
6560.68,109.0,1.82
43153.167,719.0,11.99
320.489,5.0,0.09
320.548,5.0,0.09
171.737,3.0,0.05
181.477,3.0,0.05
1813.559,30.0,0.5
122.476,2.0,0.03
183.355,3.0,0.05
353.702,6.0,0.1
329.491,5.0,0.09
145.157,2.0,0.04
209.328,3.0,0.06
42684.161,711.0,11.86
3680.618,61.0,1.02
114.64,2.0,0.03
116.997,2.0,0.03
127.698,2.0,0.04
241.678,4.0,0.07
75733.922,1262.0,21.04
259.85,4.0,0.07
534.415,9.0,0.15
361.574,6.0,0.1
117.024,2.0,0.03
1436.052,24.0,0.4
1062.245,18.0,0.3
11282.258,188.0,3.13
916.269,15.0,0.25
312.964,5.0,0.09
317.473,5.0,0.09
124.384,2.0,0.03
1215.116,20.0,0.34
505.283,8.0,0.14
1529.982,25.0,0.42
257.949,4.0,0.07
12066.874,201.0,3.35
19466.253,324.0,5.41
2387.753,40.0,0.66
347.502,6.0,0.1
154.802,3.0,0.04
3526.565,59.0,0.98
866.268,14.0,0.24
72.564,1.0,0.02
141.919,2.0,0.04
2398.014,40.0,0.67
95.954,2.0,0.03
216.318,4.0,0.06
146.491,2.0,0.04
4491.87,75.0,1.25
149.963,2.0,0.04
1078.269,18.0,0.3
736.495,12.0,0.2
1547.381,26.0,0.43
176.679,3.0,0.05
0.0,0.0,0.0
404.835,7.0,0.11
130.475,2.0,0.04
330.195,6.0,0.09
375.934,6.0,0.1
3315.01,55.0,0.92
946.762,16.0,0.26
600.331,10.0,0.17
919.399,15.0,0.26
250.598,4.0,0.07
362.185,6.0,0.1
190.127,3.0,0.05
487.908,8.0,0.14
173.848,3.0,0.05
150.529,3.0,0.04
2172.46,36.0,0.6
49.291,1.0,0.01
5517.509,92.0,1.53
314.813,5.0,0.09
2093.395,35.0,0.58
62632.294,1044.0,17.4
33690.362,562.0,9.36
11503.416,192.0,3.2
308.085,5.0,0.09
42.957,1.0,0.01
254.18,4.0,0.07
287.131,5.0,0.08
1536.337,26.0,0.43
1033.181,17.0,0.29
0.0,0.0,0.0
124.602,2.0,0.03
781.544,13.0,0.22
894.301,15.0,0.25
1581.777,26.0,0.44
285.769,5.0,0.08
840.938,14.0,0.23
761.709,13.0,0.21
4203.711,70.0,1.17
649.905,11.0,0.18
535.406,9.0,0.15
461.674,8.0,0.13
179.741,3.0,0.05
358.407,6.0,0.1
1421.717,24.0,0.39
576.601,10.0,0.16
675.576,11.0,0.19
136.107,2.0,0.04
140.318,2.0,0.04
261.832,4.0,0.07
211.734,4.0,0.06
273.626,5.0,0.08
511.316,9.0,0.14
250.912,4.0,0.07
1308.836,22.0,0.36
395.228,7.0,0.11
3738.859,62.0,1.04
19919.116,332.0,5.53
68.467,1.0,0.02
60.544,1.0,0.02
81.286,1.0,0.02
86.861,1.0,0.02
3092.186,52.0,0.86
1250.874,21.0,0.35
364.088,6.0,0.1
250.02,4.0,0.07
33.823,1.0,0.01
192.996,3.0,0.05
2143.122,36.0,0.6
962.297,16.0,0.27
620.73,10.0,0.17
174.229,3.0,0.05
281.935,5.0,0.08
7388.07,123.0,2.05
469.547,8.0,0.13
0.0,0.0,0.0
1324.125,22.0,0.37
157.974,3.0,0.04
1622.924,27.0,0.45
63.375,1.0,0.02
875.898,15.0,0.24
489.531,8.0,0.14
279.18,5.0,0.08
446.491,7.0,0.12
87.98,1.0,0.02
1954.312,33.0,0.54
450.791,8.0,0.13
1028.373,17.0,0.29
142.136,2.0,0.04
236.552,4.0,0.07
234.628,4.0,0.07
748.539,12.0,0.21
34.58,1.0,0.01
83714.657,1395.0,23.25
87.089,1.0,0.02
4974.501,83.0,1.38
134.39,2.0,0.04
414.709,7.0,0.12
1250.58,21.0,0.35
530.556,9.0,0.15
238.875,4.0,0.07
73.534,1.0,0.02
364.253,6.0,0.1
14723.623,245.0,4.09
3214.529,54.0,0.89
737.454,12.0,0.2
48251.287,804.0,13.4
884.59,15.0,0.25
147.072,2.0,0.04
138.343,2.0,0.04
2834.952,47.0,0.79
40986.659,683.0,11.39
260.533,4.0,0.07
169.534,3.0,0.05
0.0,0.0,0.0
175.268,3.0,0.05
69.616,1.0,0.02
210.376,4.0,0.06
565.745,9.0,0.16
235.762,4.0,0.07
306.782,5.0,0.09
1314.16,22.0,0.37
0.0,0.0,0.0
381.516,6.0,0.11
3847.145,64.0,1.07
385.017,6.0,0.11
450.606,8.0,0.13
675.202,11.0,0.19
789.417,13.0,0.22
118.677,2.0,0.03
15215.037,254.0,4.23
485.345,8.0,0.13
8000.038,133.0,2.22
325.587,5.0,0.09
254.74,4.0,0.07
158.792,3.0,0.04
229.883,4.0,0.06
139.094,2.0,0.04
518.248,9.0,0.14
1083.048,18.0,0.3
59725.029,995.0,16.59
426.789,7.0,0.12
277.511,5.0,0.08
2461.058,41.0,0.68
259.649,4.0,0.07
1140.456,19.0,0.32
76.244,1.0,0.02
129.564,2.0,0.04
210.239,4.0,0.06
4377.145,73.0,1.22
403.888,7.0,0.11
2409.995,40.0,0.67
514.342,9.0,0.14
276.085,5.0,0.08
4596.831,77.0,1.28
1146.671,19.0,0.32
25353.894,423.0,7.04
218.845,4.0,0.06
2911.201,49.0,0.81
1405.466,23.0,0.39
0.0,0.0,0.0
15421.233,257.0,4.28
433.925,7.0,0.12
1114.428,19.0,0.31
163.569,3.0,0.05
365.692,6.0,0.1
152.362,3.0,0.04
348.17,6.0,0.1
448.144,7.0,0.12
163.001,3.0,0.05
845.086,14.0,0.23
243.988,4.0,0.07
1089.86,18.0,0.3
180.278,3.0,0.05
221.497,4.0,0.06
399.892,7.0,0.11
536.205,9.0,0.15
2642.967,44.0,0.73
323.294,5.0,0.09
237.465,4.0,0.07
524.991,9.0,0.15
281.227,5.0,0.08
9984.03,166.0,2.77
728.319,12.0,0.2
46.043,1.0,0.01
3061.337,51.0,0.85
666.301,11.0,0.19
130.913,2.0,0.04
329.379,5.0,0.09
135.58,2.0,0.04
211.372,4.0,0.06
2697.375,45.0,0.75
291.29,5.0,0.08
19650.666,328.0,5.46
214.452,4.0,0.06
467.519,8.0,0.13
1618.046,27.0,0.45
35.855,1.0,0.01
496.933,8.0,0.14
4080.49,68.0,1.13
1317.573,22.0,0.37
916.214,15.0,0.25
17794.608,297.0,4.94
122.603,2.0,0.03
82809.397,1380.0,23.0
2847.401,47.0,0.79
0.0,0.0,0.0
133.936,2.0,0.04
448.141,7.0,0.12
650.742,11.0,0.18
334.056,6.0,0.09
2096.13,35.0,0.58
356.964,6.0,0.1
1516.032,25.0,0.42
5172.997,86.0,1.44
771.669,13.0,0.21
995.459,17.0,0.28
1382.78,23.0,0.38
334.819,6.0,0.09
230.825,4.0,0.06
376.765,6.0,0.1
